"","deveg","reveg","branching","sympodial","sympodial.node","flower","im","flo.count","branched","symped","ratio","ratio.class","type","name"
"472",18.1,4.3,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"473",18.1,4.5,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"474",18.1,4.7,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"475",18.1,4.9,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"476",19.1,0.1,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"477",19.1,0.3,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"478",19.1,0.5,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"479",19.1,0.7,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"480",19.1,0.9,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"481",19.1,1.1,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"482",19.1,1.3,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"483",19.1,1.5,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"484",19.1,1.7,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"485",19.1,1.9,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"486",19.1,2.1,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"487",19.1,2.3,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"488",19.1,2.5,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"489",19.1,2.7,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"490",19.1,2.9,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"491",19.1,3.1,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"492",19.1,3.3,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"493",19.1,3.5,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"494",19.1,3.7,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"495",19.1,3.9,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"496",19.1,4.1,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"497",19.1,4.3,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"498",19.1,4.5,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"499",19.1,4.7,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
"500",19.1,4.9,0,0,0,2,0,2,1,0,NA,0,1,"tmf"
